"hash","name","slug","description","iconUrl","tier","itemType","itemTypeName","defense","power","recovery","mobility","resilience","attack","zoom","roundsPerMinute","impact","range","stability","magazine","reloadSpeed","handling","aimAssistance","recoilDirection"
1667080810,"Celestial Nighthawk","celestial-nighthawk","Starlight is your guide. No vacuum will contain you.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/fa668959fe0812f22f277ac17d819747.jpg","Exotic","Armor","Helmet",300,35,,1,1,,,,,,,,,,,
1667080811,"Knucklehead Radar","knucklehead-radar","You can see the point, right? Who wants to team up with one?","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5c085a24228eff7815014f82a6caeadf.jpg","Exotic","Armor","Helmet",300,35,,1,1,,,,,,,,,,,
1667199810,"Good Dog","good-dog","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b051625528a83d9ccbf0584f6e74c3f7.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
1667528443,"The Shelter in Place","the-shelter-in-place","This armor won't stop a Cabal round, but it'll buy you some time before you die.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d83c1fce67417b4236040c173336d79e.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
1667892708,"Sunfire Furnace","sunfire-furnace","SUNFIRE FURNACE\nGreatly improves the recharge rate of your Solar abilities while Hammer of Sol is charged.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0c04df95ee97b0176c8bd97772edea45.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1667892710,"Survival Well","survival-well","SURVIVAL WELL\nGenerates an additional Orb of Light from Supers and a healing pulse when Barricade is activated.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dc27895acc40fbcd33afc0a476e1e997.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1667892711,"Auto-Loading Link","auto-loading-link","AUTO-LOADING LINK\nSteadily reloads a portion of your equipped Auto Rifle's magazine from reserves.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/cbf1d8a85f27cae82973394485c684f5.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1669675549,"Exodus Down Bond","exodus-down-bond","This Guardian armor was repurposed from old Exodus Black crew flight suits.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/57852fe0e6ee83a6133bce2f35523e8a.jpg","Legendary","Armor","Warlock Bond",300,28,,,,,,,,,,,,,,
1669771780,"Encore-25","encore-25","SUROS invites you to get back on stage.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a6012cebcbc485ae270682d67fceb910.jpg","Rare","Weapon","Pulse Rifle",,42,,,,300,17,360,29,42,51,34,44,44,55,67
1669771781,"Agrona PR2","agrona-pr2","Defeat is inevitable… for someone. Make sure it isn't you.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/98dc3880bbc3d7bb32d5e6a4470490a8.jpg","Rare","Weapon","Pulse Rifle",,42,,,,300,17,450,27,34,47,28,58,64,66,48
1669771782,"Psi Cirrus II","psi-cirrus-ii","Set your eyes on the sky.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7d11cd192e36fd50eca2640a0c8f53a3.jpg","Rare","Weapon","Pulse Rifle",,42,,,,300,17,540,23,30,42,33,32,24,72,48
1669771783,"Bayesian MSu","bayesian-msu","What are the chances?","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/29f8514392d18cf67b20ef7a2a705df6.jpg","Rare","Weapon","Pulse Rifle",,42,,,,300,17,360,29,42,52,34,44,44,57,66
1670941495,"Imperial Engram","imperial-engram","Contains a reward for your efforts within Emperor Calus's Leviathan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
1671674386,"Venture Capital","venture-capital","Increases the chance of receiving reputation tokens when completing Nightfalls, Raids, and Trials.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f7ad713b604dc2b7e5d08d7d4dd15b01.png","Legendary","Mod","Clan Perk",,,,,,,,,,,,,,,,
1672526286,"Dead Orbit Armor","dead-orbit-armor","Armor obtained by increasing your standing with this faction.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
1675957467,"Irrigation Key","irrigation-key","Use this to open Calus's Gift at the Irrigation location aboard the Leviathan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4b69b6e433ca43574a80fb5c1f776e75.jpg","Legendary","None","",,,,,,,,,,,,,,,,
1683520816,"Common Gear","common-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/304f5742211c176b4d6be05dc5a00386.jpg","Common","None","",,,,,,,,,,,,,,,,
1685431615,"En Garde","en-garde","Quick attacks immediately after swapping to this sword do additional damage.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/410ee641530de06f676207895e72dcef.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
1685575082,"Ghost Shells","ghost-shells","Ghost Shells exclusively awarded from Bright Engrams.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/183eb54385b27fed98db61464bf370aa.jpg","Basic","None","",,,,,,,,,,,,,,,,
1687452232,"Liquid Coils","liquid-coils","Slower-building charge for higher damage.\n  •  Increases impact damage\n  •  Slower charge time","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/73437bfa801928a5ae58e023e5f1a005.png","Legendary","Mod","Battery",,,,,,,,,,,,,,,,
1692367908,"Flashpoint: Titan","flashpoint-titan","Complete public events on Titan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","None","",,,,,,,,,,,,,,,,
1694242448,"Illegally Modded Holster","illegally-modded-holster","ILLEGALLY MODDED HOLSTER\nIncreases Hand Cannon ready speed and initial accuracy.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/bc3d6aff3364aacb3f418975e8624675.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1694242449,"Uncanny Arrows","uncanny-arrows","UNCANNY ARROWS\nProvides ability energy for each enemy tethered by Shadowshot anchors.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/719354f46462570eccbe5f30189cc76a.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1694242450,"Hydraulic Boosters","hydraulic-boosters","HYDRAULIC BOOSTERS\nIncreases sprint speed and slide distance. Improves double jump.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4fdd571437fa14450d024bcd8814b7dc.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1697405019,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1697418394,"Dark Alliance","dark-alliance","Red Legion Psions are meddling with forces best left alone. Investigate their connection to dark forces in the region.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8f0b3ad3f7ab80c31dd83f7de3e5cbf8.jpg","Basic","None","",,,,,,,,,,,,,,,,
1698202488,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1699493316,"The Last Dance","the-last-dance","Save it for me.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9b7ef2227d2f7fb5fc45cabe31069eaa.jpg","Basic","Weapon","Sidearm",,0,,,,0,0,0,0,0,0,0,0,0,0,0
1700810598,"Veteran's Flair","veterans-flair","Adds a special flourish to your transmat effects.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c1211a3904c45577393af8cf412414aa.jpg","Rare","Mod","Transmat Effect",,,,,,,,,,,,,,,,
1701005142,"Songbreaker Gloves","songbreaker-gloves","""They're powered by that Hive rock you got me! Sloane gave me permission once I explained the voltmeter readings."" —Amanda Holliday","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a7ae7c46f6f263eec69b7e07fa2c8493.jpg","Rare","Armor","Gauntlets",0,0,,,,,,,,,,,,,,
1701005143,"Gearhead Gloves","gearhead-gloves","""I dunno what's more fun: Stealing enemy vehicles, or blowing them up."" —Hawthorne","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a7ae7c46f6f263eec69b7e07fa2c8493.jpg","Rare","Armor","Gauntlets",0,0,,,,,,,,,,,,,,
1706536806,"The Old Fashioned","the-old-fashioned","This is the way things were.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0ddc55faeedea3b28cf1aeb51009fb33.jpg","Legendary","Weapon","Hand Cannon",,42,,,,300,14,140,84,44,55,9,49,50,65,95
1708410059,"Roryx Test","roryx-test","""Some see a fun, engaging challenge. I only see pain."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3be566d7d57402d0db28791e4a6c3b8c.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1712405061,"Wildwood Mark","wildwood-mark","Devrim Kay fashioned the pattern for these Guardian armor suits.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b5e611fb85d9997f0db58264c41e8023.jpg","Legendary","Armor","Titan Mark",300,28,,,,,,,,,,,,,,
1713206376,"Lightweight Frame","lightweight-frame","Fast movement and quick strikes. Use  to launch a dash attack.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1699754bf25169656e926dfb5c6ea2eb.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
1716000303,"Concussion Grenades","concussion-grenades","Grenades fired from this weapon emit a blast that staggers enemies.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a46d2c8344c8598fdb5ac4199e3e272c.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
1716413779,"Vanguard Research Engram","vanguard-research-engram","Contains a reward for your efforts assisting Ikora Rey with her research.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
1723894000,"Veteran Crest","veteran-crest","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e098bbd0d2304b04fb1afff00a93689d.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1723894001,"Officer Crest","officer-crest","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a147cb2f800be8668a0624cc8144a3e9.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1723894003,"Commander Crest","commander-crest","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e098bbd0d2304b04fb1afff00a93689d.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1724152704,"WAR Vault 5","war-vault-5","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/71287fab2bb828546fc29d2bc94959c3.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
1724152705,"Red Legion Logistics","red-legion-logistics","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/86724d21bf854a3824d0f60b01594060.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
1724152706,"Red Legion Aegis","red-legion-aegis","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e3f97e8c400d42a79fc9326651c47cb6.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
1728041517,"Restorative Titan Armor","restorative-titan-armor","RESTORATIVE TITAN ARMOR\nImproved recovery.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/28a7a5f9b83dd8db470a51bc8fc94535.png","Basic","Mod","Intrinsic",,,0,0,,,,,,,,,,,,
1728121941,"Exotic Engram","exotic-engram","An engram with remarkable encoding markers. A Cryptarch would be thrilled to decode this to reveal its true nature.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4cc4c58624a9f27aced6c63a645109c8.png","Exotic","None","Engram",,0,,,,,,,,,,,,,,
1729074423,"Gensym Knight Grips","gensym-knight-grips","""Gensym Armor. Let's hope it does you more good than it did me."" —Asher Mir","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/103db9d8a326a3af8240524382489ea6.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
1742645409,"Exotic Gear","exotic-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a3a1f7316711918c8ae8d2bd06f9f239.jpg","Exotic","None","",,,,,,,,,,,,,,,,
1742680797,"Binary Phoenix Mark","binary-phoenix-mark","The phoenix that fights itself, then rises from its ashes stronger than ever. That is the Crucible.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/139b4fd1aa0231c771fdf3333ce9e8ce.jpg","Legendary","Armor","Titan Mark",300,28,,,,,,,,,,,,,,
1743365628,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1744115122,"Legend of Acrius","legend-of-acrius","""In the Cabal legend, a hero seeks to possess the sun. He succeeds. Then, he becomes Emperor. The Cabal… are not a subtle people."" —Tyra Karn","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/004c2130748b20a282d837d14a3cb104.jpg","Exotic","Weapon","Shotgun",,1,,,,10,12,45,84,100,82,4,28,14,90,60
1744720571,"Future War Cult Engram","future-war-cult-engram","Contains a reward for your efforts on behalf of Future War Cult.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","Engram","Engram",,0,,,,,,,,,,,,,,
1748595581,"Beware the Red Legion","beware-the-red-legion","Equip this Weapon Ornament to change the appearance of Skyburner's Oath.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6ed3aca1c045b744b368a8d27acd86a5.jpg","Exotic","Mod","Weapon Ornament",,,,,,,,,,,,,,,,
1749209109,"Relentless Strikes","relentless-strikes","Landing three strikes within a short time grants sword ammo.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f0507595b8899b5b16bdf34e6493e1d8.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
1749589787,"High-Minded Complex","high-minded-complex","""The secret, I'm told, is to look inward until the stars come into focus.""—The Speaker","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0ffa01873315b0d887faa627aaf08c31.jpg","Legendary","Armor","Leg Armor",300,35,,,,,,,,,,,,,,
1751782730,"Stormcaller","stormcaller","Harmony within, hurricane without.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1fc03906107bf3ff0c9947292769abdf.png","Basic","Subclass","Warlock Subclass",,,,,,,,,,,,,,,,
1751969042,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1756946572,"Arc Impact Mod","arc-impact-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/131710b032337d495b4d61bf38f9e72c.jpg","Legendary","Mod","Arms Armor Mod",,,,,,,,,,,,,,,,
1759884967,"Meditation: ""Homecoming""","meditation-homecoming","Revisit this mission and reflect on its role in your recovery.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d6ec804795a6ec7723548184740af653.jpg","Legendary","None","",,,,,,,,,,,,,,,,
1762796941,"Iron Engram","iron-engram","Contains a reward for your efforts within the Iron Banner.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","Engram","Engram",,,,,,,,,,,,,,,,
1763431309,"Simulator Mask","simulator-mask","""It's not inevitable, is it? What I saw? Please say it's not."" —RECORD 451-CHASM-7037","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6091897ab4c4ed02f27e31007b833641.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
1764274932,"Ankaa Seeker IV","ankaa-seeker-iv","We have much to teach each other.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b8025a8d16086b3c5b5b34c9c1a7c299.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
1765393780,"Call to Arms","call-to-arms","Win glory by participating in Crucible matches.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0c4417e66a50d1bc493003a1cf87e916.png","None","None","",,,,,,,,,,,,,,,,
1771897777,"Augmented Drum","augmented-drum","Heavy, high capacity drum.\n  •  Greatly increases magazine size\n  •  Greatly decreases reload speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d87a9e1af95dc8411a9380be0989c29b.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
1773600468,"Critical Sass","critical-sass","A chain reaction of nuclear insolence.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/de304d5fdcb941593cca5640014e1850.jpg","Legendary","Weapon","Fusion Rifle",,42,,,,300,15,,55,30,34,7,50,52,30,59
1779094667,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1779420771,"Survivalist Hunter Armor","survivalist-hunter-armor","SURVIVALIST HUNTER ARMOR\nImproved recovery.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3e2220fefcae913b002b896271dadcf2.png","Basic","Mod","Intrinsic",,,0,0,0,,,,,,,,,,,
1784221541,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1784774885,"Vector Home","vector-home","Be prepared to walk through ash and flame.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/40cc4a74016123f6c86d6238c536fdd5.jpg","Common","Armor","Leg Armor",300,35,1,,,,,,,,,,,,,
1786821965,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1787189405,"New Monarchy Armor","new-monarchy-armor","Armor obtained by working with the New Monarchy to strengthen the Last City.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
1791416691,"Create Flair","create-flair","Create a random Legendary-quality transmat effect using parts from dismantling other Legendary effects.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4dbe62d2ff0964281d2c65e030569f70.jpg","Basic","None","",,,,,,,,,,,,,,,,
1795655559,"Void Paragon Mod","void-paragon-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/151e6ae27801212e44187a5f5d016db2.jpg","Rare","Mod","Chest Armor Mod",,,,,,,,,,,,,,,,
1796388032,"Self-Repairing Mod","self-repairing-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c00d76415e31178e81dbbb9a359f588e.jpg","Rare","Mod","Warlock Bond Mod",,,,,,,,,,,,,,,,
1797869995,"Leviathan Rewards","leviathan-rewards","Exchange these items for rewards from Benedict 99-40.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/82d3c301080fb990d2e361e099db149d.png","Basic","None","",,,,,,,,,,,,,,,,
1798676003,"Bright Engram","bright-engram","A vibrant engram containing many different customization options. Return it to Tess Everis to reveal its contents.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1d447c63311dd6a3917d7b7d2d961447.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
1804445917,"Iron Truage Helm","iron-truage-helm","When the Last City was just a patchwork of campfires, the Iron Lords stood guard.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dd7e41e4735a917918b0961e7679fd4c.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
1806698542,"Adieu","adieu","The Red Legion has overrun the Last City. The Light is gone. You are powerless. Live to fight another day.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/33144b4bb0c95a732763666032aed85b.png","None","None","",,,,,,,,,,,,,,,,
1809381922,"Ere the End","ere-the-end","""The Titans shall say their piece, ere the end."" —Lady Bretomart","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/90eca18f667565b334791cefb6c38663.jpg","Legendary","Armor","Titan Mark",0,0,,,,,,,,,,,,,,
1810079281,"Dead Orbit Armor","dead-orbit-armor","Armor obtained by working with Dead Orbit in their mission to push beyond the Solar System.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
1812333139,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1816807008,"Trials Engram","trials-engram","Contains a reward for your efforts within the Trials of the Nine.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
1817627066,"Arc Paragon Mod","arc-paragon-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/42de210cdebedd77f2af0dbdbb65237e.jpg","Legendary","Mod","Titan Mark Mod",,,,,,,,,,,,,,,,
1818113173,"New Monarchy Rewards","new-monarchy-rewards","Exchange these items for rewards from Executor Hideo:","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/82d3c301080fb990d2e361e099db149d.png","Basic","None","",,,,,,,,,,,,,,,,
1819656110,"Legendary Gear","legendary-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e19acad46bd4d02a3e6d1a007f3df3bb.jpg","Legendary","None","",,,,,,,,,,,,,,,,
1824298413,"War Mantis","war-mantis","""Today, young Guardians, you will learn how to run a Cabal naval blockade. Both ways."" —Unknown","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c8bde813e4b2dd9140756c74d0349cb7.jpg","Rare","Armor","Helmet",300,35,,,,,,,,,,,,,,
1825472717,"The End","the-end","""Show them that safe harbor is very far away."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/701304da200d854161358a9ed522daa7.jpg","Legendary","Weapon","Scout Rifle",,42,,,,300,20,180,62,46,47,16,46,50,60,55
1825764931,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1827816196,"Letter Fragment","letter-fragment","Torn Remnants from a Once-Kept Journal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e219daf4b923295f9b5470fa45d67e27.jpg","Basic","None","Journal Fragments",,,,,,,,,,,,,,,,
1830086706,"Legs of Optimacy","legs-of-optimacy","All that tread below will learn that we, the Optimacy, dwell above.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/699ce6a9c1755d2c45aa70a4f2c4318c.jpg","Legendary","Armor","Leg Armor",10,1,,,,,,,,,,,,,,
1835222407,"Exotic Gear","exotic-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a3a1f7316711918c8ae8d2bd06f9f239.jpg","Exotic","None","",,,,,,,,,,,,,,,,
1835369552,"Empty Mod Socket","empty-mod-socket","No mod currently selected.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9741502d1a41f01e3a15fac3cbd72e99.png","Basic","Mod","",,,,,,,,,,,,,,,,
1837294881,"Void Damage Mod","void-damage-mod","Equip this to a weapon to charge its rounds with Void energy.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/76bcafb3d12eb3309203a6dfafb5b392.jpg","Legendary","Mod","Weapon Mod",,,,,,,,,,,,,,,,
1838832624,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1839077078,"Release","release","The Vex appear to be capturing the Fallen, and Failsafe wants it stopped.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8f0b3ad3f7ab80c31dd83f7de3e5cbf8.jpg","Basic","None","",,,,,,,,,,,,,,,,
1840239774,"Fluted Barrel","fluted-barrel","Ultra-light barrel. \n  •  Greatly increases handling speed\n  •  Slightly increases stability","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/af9bf84f25867a69a45e790d11fe82f1.png","Legendary","Mod","Barrel",,,,,,,,,,,,,,,,
1841451177,"Dead Orbit's Fate","dead-orbits-fate","Our hope lies far beyond the familiar.\n\nApply this shader to your gear to show allegiance to Dead Orbit.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/66675dfc01b07dce7e3e2fec28eadf01.jpg","Rare","Mod","Shader",,,,,,,,,,,,,,,,
1841451179,"Dead Orbit Camo","dead-orbit-camo","To escape, one must pass unnoticed.\n\nApply this shader to your gear to show allegiance to Dead Orbit.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7b9c8d37cc6a7ab936a862ce4c070b13.jpg","Rare","Mod","Shader",,,,,,,,,,,,,,,,
1843730201,"Kill-Tracker Ghost","kill-tracker-ghost","For Ghosts who want to brag about the achievements of their Guardians.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2ae2382ba7cca3c080c2256b121fa8ce.jpg","Legendary","Armor","Ghost Shell",,,,,,,,,,,,,,,,
1844523823,"Confined Launch","confined-launch","This weapon's launch parameters are particularly stable.\n  •  Greatly increases stability\n  •  Increases blast radius\n  •  Decreases projectile speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6adcee5996593eaaec3010e603700015.png","Legendary","Mod","Launcher Barrel",,,,,,,,,,,,,,,,
1845024003,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1847610489,"Lost Pacific Plate","lost-pacific-plate","""The probe's initial data makes no sense. And then the signal died. What have we found?"" —Dr. Shanice Pell","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b363eb07c1b85e037aa1f5a0308c618e.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
1847870034,"Icarus Drifter Cape","icarus-drifter-cape","""Don't forget who has the best Icarus–Daedalus time.""\n\n""You did it at closest approach! Doesn't count."" ""Does too!""","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f33a2ed75ba16afb39fde6e79a538372.jpg","Legendary","Armor","Hunter Cloak",300,28,,,,,,,,,,,,,,
1848999098,"Bond of Symmetry","bond-of-symmetry","""The Light alters us, yet all that we do with our Light alters the Light. Thus, there is symmetry."" —Ulan-Tan","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5a6939bab101f1cb44e53c651c075acb.jpg","Common","Armor","Warlock Bond",10,0,,,,,,,,,,,,,,
1853177948,"Business Time","business-time","Holding down the trigger boosts this weapon's range and rate of fire, and automatically loads ammo pickups into the magazine.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5ebcff155b83fe75a6f8ed5470d279f0.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
1856805547,"Particle Accelerator","particle-accelerator","Equip this Weapon Ornament to change the appearance of Graviton Lance.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/db34b28e80999863dc3c4be0a14a9efd.jpg","Exotic","Mod","Weapon Ornament",,,,,,,,,,,,,,,,
1857524114,"Power Bracket Mod","power-bracket-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f6ba46f1d5d131ea0a21c47ee5bbc170.jpg","Legendary","Mod","Chest Armor Mod",,,,,,,,,,,,,,,,
1862164825,"War Mantis Cloak","war-mantis-cloak","""…and that's how we mapped the entire Cabal warnet by shredding the dance floor."" —Unknown","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/bc902e7a6f5c1b4ea37a7f8ef902fd3b.jpg","Rare","Armor","Hunter Cloak",300,28,,,,,,,,,,,,,,
1862800745,"Winter's Guile","winters-guile","""I know you."" —Lord Felwinter","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4307654e15248d54fcffca2ab2710951.jpg","Exotic","Armor","Gauntlets",300,35,2,,,,,,,,,,,,,
1862800746,"Karnstein Armlets","karnstein-armlets","“You are mine, you shall be mine, you and I are one for ever.”","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7a37bd1dc75bd0848d8c7afa25570763.jpg","Exotic","Armor","Gauntlets",300,35,1,,1,,,,,,,,,,,
1862800747,"Sunbracers","sunbracers","""When one can wield the fire of stars, what use is flesh and bone?""","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/17c01ac034a7194e2de22d1ac487bb70.jpg","Exotic","Armor","Gauntlets",300,35,1,1,,,,,,,,,,,,
